Code,Plot,Tree,TrHist,Species,DBH,DBHcm,PlotSize,Year,BasalArea,Equation
1928_2011,104,418,10,371,13.6,34.544,SAW,2011,937.2061533387316,2
1929_2011,104,420,10,318,12.2,30.988,SAW,2011,754.1834118887156,1
193_2011,11,42,10,316,21.7,55.118,SAW,2011,2386.0348483222074,5
1931_2011,104,572,10,318,12.6,32.004,SAW,2011,804.4487938151873,1
1932_2011,104,573,10,531,11.4,28.956000000000003,SAW,2011,658.5170398351082,3
1933_2011,104,636,31,531,4.9,12.446000000000002,POLE,2011,121.66046573130923,3
1934_2011,104,637,31,531,4.6,11.684,POLE,2011,107.2193025770305,3
1935_2011,104,638,31,531,4.8,12.192,POLE,2011,116.74540318406349,3
1936_2011,104,639,30,531,11.4,28.956000000000003,SAW,2011,658.5170398351082,3
1937_2011,104,640,30,531,11.9,30.226000000000003,SAW,2011,717.5484611499667,3
1938_2011,105,81,10,318,20.8,52.832,SAW,2011,2192.2192375674144,1
194_2011,11,46,10,371,16.8,42.672000000000004,SAW,2011,1430.131189004778,2
1942_2011,105,89,10,318,20.3,51.562000000000005,SAW,2011,2088.0908506128785,1
1943_2011,105,90,10,531,13.3,33.782000000000004,SAW,2011,896.314859775564,3
1944_2011,105,91,10,318,21.1,53.594,SAW,2011,2255.9123676899694,1
1945_2011,105,96,10,950,19,48.26,SAW,2011,1829.2139995419668,1
1946_2011,105,99,10,318,25.3,64.262,SAW,2011,3243.383902955173,1
1948_2011,105,297,10,318,21,53.34,SAW,2011,2234.5799828199656,1
1949_2011,105,413,10,318,15,38.1,SAW,2011,1140.09182796937,1
1950_2011,105,414,10,318,14,35.56,SAW,2011,993.1466590310957,1
1953_2011,105,641,31,531,4.6,11.684,POLE,2011,107.2193025770305,3
1954_2011,105,642,31,531,6.1,15.494,POLE,2011,188.5458529721789,3
1955_2011,105,643,31,318,4.7,11.938,POLE,2011,111.93168213263726,1
1956_2011,105,644,31,531,4.9,12.446000000000002,POLE,2011,121.66046573130923,3
1957_2011,105,645,31,531,4.8,12.192,POLE,2011,116.74540318406349,3
1958_2011,105,646,31,531,4.8,12.192,POLE,2011,116.74540318406349,3
196_2011,11,73,10,371,19,48.26,SAW,2011,1829.2139995419668,2
1960_2011,106,4,10,999,7.9,20.066000000000003,POLE,2011,316.2361377047484,4
1961_2011,106,7,10,999,9.3,23.622000000000003,POLE,2011,438.25129867142596,4
1962_2011,106,9,10,541,18,45.72,SAW,2011,1641.7322322758928,7
1963_2011,106,14,10,318,28.4,72.136,SAW,2011,4086.8998434087775,1
1964_2011,106,17,10,950,17,43.18,SAW,2011,1464.3846145917685,1
1965_2011,106,19,10,318,20.1,51.054,SAW,2011,2047.1488863018008,1
1966_2011,106,25,10,999,10,25.4,POLE,2011,506.7074790974977,4
1967_2011,106,410,10,999,6.8,17.272,POLE,2011,234.3015383346829,4
1968_2011,106,411,10,318,13,33.02,SAW,2011,856.3356396747714,1
1969_2011,106,589,10,999,5.5,13.97,POLE,2011,153.2790124269931,4
197_2011,11,76,10,371,18.8,47.752,SAW,2011,1790.9069141221962,2
1970_2011,106,689,31,999,4.6,11.684,POLE,2011,107.2193025770305,4
1971_2011,107,26,10,318,17.6,44.70400000000001,SAW,2011,1569.5770872524095,1
1972_2011,107,28,10,318,15,38.1,SAW,2011,1140.09182796937,1
1973_2011,107,32,10,318,23.1,58.67400000000001,SAW,2011,2703.841779212158,1
1974_2011,107,38,10,318,20.5,52.07,SAW,2011,2129.4381809072343,1
1975_2011,107,42,10,531,17.7,44.958,SAW,2011,1587.4638612645506,3
1977_2011,107,298,10,531,10.5,26.67,POLE,2011,558.6449957049914,3
1978_2011,107,471,10,531,9.1,23.114,POLE,2011,419.6044634406379,3
1979_2011,107,586,10,318,14.5,36.83,SAW,2011,1065.3524748024888,1
198_2011,11,78,10,316,14.2,36.068,SAW,2011,1021.7249608521944,5
1980_2011,107,587,10,318,13,33.02,SAW,2011,856.3356396747714,1
1981_2011,107,684,31,531,5.2,13.208,POLE,2011,137.0137023479634,3
1982_2011,107,685,31,318,4.7,11.938,POLE,2011,111.93168213263726,1
1983_2011,107,686,30,318,11.3,28.702,SAW,2011,647.014780059595,1
1984_2011,107,687,30,318,11.3,28.702,SAW,2011,647.014780059595,1
1985_2011,107,688,30,371,12.1,30.733999999999998,SAW,2011,741.8704201466463,2
1987_2011,108,2,10,318,18.8,47.752,SAW,2011,1790.9069141221962,1
1988_2011,108,3,10,318,23.3,59.182,SAW,2011,2750.8642332724057,1
1989_2011,108,9,10,371,21.1,53.594,SAW,2011,2255.9123676899694,2
199_2011,11,240,10,316,14.5,36.83,SAW,2011,1065.3524748024888,5
1990_2011,108,10,10,371,17.6,44.70400000000001,SAW,2011,1569.5770872524095,2
1991_2011,108,14,10,318,18.4,46.736,SAW,2011,1715.508841232488,1
1992_2011,108,21,10,318,28.6,72.644,SAW,2011,4144.664496025893,1
1993_2011,108,320,14,531,11.1,28.194,SAW,2011,624.3142849960269,3
1994_2011,108,334,10,318,18.6,47.24400000000001,SAW,2011,1753.0051946857038,1
1995_2011,108,463,10,531,8.4,21.336000000000002,POLE,2011,357.5327972511945,3
1996_2011,108,464,10,531,8.7,22.098,POLE,2011,383.526890928896,3
1997_2011,108,465,10,318,7.8,19.812,POLE,2011,308.28083028291763,1
1998_2011,108,466,10,531,6.8,17.272,POLE,2011,234.3015383346829,3
1999_2011,108,467,10,531,7.1,18.034,POLE,2011,255.4312402130486,3
2_2011,1,83,10,316,6.8,17.272,POLE,2011,234.3015383346829,5
20_2011,1,623,30,316,10.7,27.177999999999997,SAW,2011,580.129392818725,5
200_2011,11,243,10,316,13.6,34.544,SAW,2011,937.2061533387316,5
2000_2011,108,579,10,371,7.1,18.034,POLE,2011,255.4312402130486,2
2001_2011,108,580,10,531,5.9,14.986,POLE,2011,176.38487347383898,3
2002_2011,108,581,10,531,7.4,18.796000000000003,POLE,2011,277.4730155537899,3
2003_2011,108,582,10,531,5.2,13.208,POLE,2011,137.0137023479634,3
2004_2011,108,583,10,371,11.8,29.972,SAW,2011,705.5394938953559,2
2005_2011,108,584,10,318,12.3,31.242,SAW,2011,766.5977451266044,1
2006_2011,108,585,10,531,12.2,30.988,SAW,2011,754.1834118887156,3
2007_2011,108,667,38,999,4.6,11.684,POLE,2011,107.2193025770305,4
2008_2011,108,668,31,531,4.6,11.684,POLE,2011,107.2193025770305,3
2009_2011,109,43,10,371,23.1,58.67400000000001,SAW,2011,2703.841779212158,2
201_2011,11,412,10,316,12.5,31.75,SAW,2011,791.7304360898402,5
2011_2011,109,46,10,316,22.9,58.166,SAW,2011,2657.224691135187,5
2014_2011,109,94,10,316,15.3,38.862,SAW,2011,1186.1515378193326,5
2015_2011,109,95,10,371,10,25.4,POLE,2011,506.7074790974977,2
2016_2011,109,98,10,371,21,53.34,SAW,2011,2234.5799828199656,2
2018_2011,109,297,10,316,12,30.48,SAW,2011,729.6587699003967,5
202_2011,11,413,10,541,16.4,41.656,SAW,2011,1362.8404357806298,7
2020_2011,109,473,10,371,16,40.64,SAW,2011,1297.171146489594,2
2021_2011,109,474,10,97,12.2,30.988,SAW,2011,754.1834118887156,6
2022_2011,109,475,10,531,9.4,23.876,POLE,2011,447.72672853054905,3
2023_2011,109,476,10,531,6.5,16.51,POLE,2011,214.08390991869285,3
2024_2011,109,532,10,531,6.9,17.526,POLE,2011,241.24343079831866,3
2026_2011,109,534,10,531,5.7,14.478000000000002,POLE,2011,164.62925995877706,3
2027_2011,109,535,10,531,11.8,29.972,SAW,2011,705.5394938953559,3
2028_2011,109,669,31,531,5.5,13.97,POLE,2011,153.2790124269931,3
2029_2011,109,670,31,531,5.4,13.716000000000001,POLE,2011,147.75590090483036,3
2030_2011,109,671,38,531,4.9,12.446000000000002,POLE,2011,121.66046573130923,3
2031_2011,109,672,30,371,11.6,29.464,SAW,2011,681.8255838735929,2
2032_2011,109,673,30,97,11.2,28.447999999999997,SAW,2011,635.6138617799011,6
2033_2011,110,48,10,371,12.3,31.242,SAW,2011,766.5977451266044,2
2036_2011,110,53,10,531,6.3,16.002,POLE,2011,201.11219845379682,3
2037_2011,110,54,10,531,18.8,47.752,SAW,2011,1790.9069141221962,3
2038_2011,110,63,10,318,21.1,53.594,SAW,2011,2255.9123676899694,1
2039_2011,110,66,10,531,22.4,56.895999999999994,SAW,2011,2542.4554471196043,3
204_2011,11,439,10,316,12.6,32.004,SAW,2011,804.4487938151873,5
2040_2011,110,296,10,318,17.7,44.958,SAW,2011,1587.4638612645506,1
2041_2011,110,425,10,531,6.8,17.272,POLE,2011,234.3015383346829,3
2042_2011,110,426,10,531,5.9,14.986,POLE,2011,176.38487347383898,3
2043_2011,110,536,10,318,13.5,34.29,SAW,2011,923.4743806551895,1
2044_2011,110,537,10,318,13.9,35.306000000000004,SAW,2011,979.0095203642757,1
2045_2011,110,538,10,318,12.9,32.766,SAW,2011,843.2119159661459,1
2046_2011,110,647,31,318,4.6,11.684,POLE,2011,107.2193025770305,1
2047_2011,110,648,30,531,11.3,28.702,SAW,2011,647.014780059595,3
2048_2011,110,649,30,318,11.2,28.447999999999997,SAW,2011,635.6138617799011,1
2049_2011,111,2,14,531,10.7,27.177999999999997,SAW,2011,580.129392818725,3
2050_2011,111,201,14,531,12,30.48,SAW,2011,729.6587699003967,3
2051_2011,111,428,10,531,7.5,19.05,POLE,2011,285.0229569923425,3
2052_2011,111,430,10,531,8.2,20.828,POLE,2011,340.71010894515746,3
2053_2011,111,539,10,531,7,17.78,POLE,2011,248.28666475777393,3
2054_2011,111,540,10,531,6.3,16.002,POLE,2011,201.11219845379682,3
2055_2011,111,650,31,316,6.4,16.256,POLE,2011,207.5473834383351,5
2056_2011,111,651,31,316,4.6,11.684,POLE,2011,107.2193025770305,5
2057_2011,111,652,31,371,6.2,15.748000000000001,POLE,2011,194.77835496507817,2
2058_2011,111,653,31,371,4.8,12.192,POLE,2011,116.74540318406349,2
2059_2011,111,654,31,531,5,12.7,POLE,2011,126.67686977437442,3
206_2011,11,506,10,316,11.4,28.956000000000003,SAW,2011,658.5170398351082,5
2060_2011,111,655,30,531,10.7,27.177999999999997,SAW,2011,580.129392818725,3
2061_2011,111,656,30,531,11.2,28.447999999999997,SAW,2011,635.6138617799011,3
2062_2011,111,657,30,762,10.6,26.924,SAW,2011,569.3365235139484,2
2063_2011,112,99,10,261,19.2,48.768,SAW,2011,1867.9264509450159,4
2064_2011,112,100,10,261,22.8,57.912000000000006,SAW,2011,2634.068159340433,4
2065_2011,112,372,10,371,16.7,42.418,SAW,2011,1413.1564884550114,2
2066_2011,112,658,31,371,5.5,13.97,POLE,2011,153.2790124269931,2
2067_2011,112,659,31,531,5.2,13.208,POLE,2011,137.0137023479634,3
2068_2011,112,660,31,541,4.6,11.684,POLE,2011,107.2193025770305,7
2069_2011,112,661,30,531,11.8,29.972,SAW,2011,705.5394938953559,3
207_2011,11,507,10,371,12.3,31.242,SAW,2011,766.5977451266044,2
2070_2011,112,662,30,531,11,27.94,SAW,2011,613.1160497079724,3
2071_2011,113,40,10,316,17.5,44.45,SAW,2011,1551.791654736087,5
2072_2011,113,46,10,316,11.9,30.226000000000003,SAW,2011,717.5484611499667,5
2073_2011,113,47,10,316,14.7,37.338,SAW,2011,1094.944191581783,5
2075_2011,113,49,10,371,26.2,66.548,SAW,2011,3478.242819516864,2
2076_2011,113,50,10,371,5.8,14.732,POLE,2011,170.45639596839823,2
2077_2011,113,53,10,371,11.1,28.194,SAW,2011,624.3142849960269,2
2078_2011,113,55,10,316,13.8,35.052,SAW,2011,964.9737231932746,5
2079_2011,113,56,10,12,11.9,30.226000000000003,SAW,2011,717.5484611499667,4
208_2011,11,604,31,531,4.8,12.192,POLE,2011,116.74540318406349,3
2081_2011,113,58,10,97,10.1,25.654,POLE,2011,516.8922994273574,6
2082_2011,113,59,10,371,14,35.56,SAW,2011,993.1466590310957,2
2083_2011,113,60,10,316,15.2,38.608,SAW,2011,1170.6969597068585,5
2084_2011,113,63,10,371,23.9,60.705999999999996,SAW,2011,2894.3637913528164,2
2085_2011,113,64,10,371,15.2,38.608,SAW,2011,1170.6969597068585,2
2087_2011,113,279,10,97,15,38.1,SAW,2011,1140.09182796937,6
2088_2011,113,280,10,97,13.8,35.052,SAW,2011,964.9737231932746,6
2089_2011,113,433,10,97,13.4,34.036,SAW,2011,909.8439494674669,6
209_2011,11,605,31,531,4.6,11.684,POLE,2011,107.2193025770305,3
2090_2011,113,434,10,371,10.8,27.432000000000002,SAW,2011,591.0236036193214,2
2091_2011,113,435,10,316,14.6,37.083999999999996,SAW,2011,1080.097662444226,5
2092_2011,113,568,10,97,11.6,29.464,SAW,2011,681.8255838735929,6
2093_2011,113,680,30,97,11.4,28.956000000000003,SAW,2011,658.5170398351082,6
2094_2011,113,681,30,12,11.1,28.194,SAW,2011,624.3142849960269,4
2095_2011,114,37,10,318,20.3,51.562000000000005,SAW,2011,2088.0908506128785,1
2096_2011,114,38,10,318,20.5,52.07,SAW,2011,2129.4381809072343,1
2097_2011,114,39,10,318,25.2,64.008,SAW,2011,3217.795175260749,1
2098_2011,114,42,10,531,12.3,31.242,SAW,2011,766.5977451266044,3
2099_2011,114,50,10,261,25.6,65.024,SAW,2011,3320.7581350133614,4
21_2011,1,624,30,97,11.3,28.702,SAW,2011,647.014780059595,6
210_2011,11,606,31,541,6.2,15.748000000000001,POLE,2011,194.77835496507817,7
2100_2011,114,437,10,531,8.4,21.336000000000002,POLE,2011,357.5327972511945,3
2101_2011,114,500,10,531,12.5,31.75,SAW,2011,791.7304360898402,3
2102_2011,114,501,10,531,12.6,32.004,SAW,2011,804.4487938151873,3
2103_2011,114,616,31,531,4.6,11.684,POLE,2011,107.2193025770305,3
2104_2011,114,617,31,531,5.6,14.223999999999998,POLE,2011,158.90346544497527,3
2105_2011,115,9,10,97,15.4,39.116,SAW,2011,1201.7074574276255,6
2106_2011,115,10,10,371,7.4,18.796000000000003,POLE,2011,277.4730155537899,2
2107_2011,115,12,10,261,17.1,43.434000000000005,SAW,2011,1481.6633396289935,4
2108_2011,115,13,10,261,19,48.26,SAW,2011,1829.2139995419668,4
2109_2011,115,14,10,97,12.5,31.75,SAW,2011,791.7304360898402,6
211_2011,11,607,30,316,11.4,28.956000000000003,SAW,2011,658.5170398351082,5
2110_2011,115,15,10,371,8.6,21.843999999999998,POLE,2011,374.76085154050924,2
2111_2011,115,17,10,261,11.6,29.464,SAW,2011,681.8255838735929,4
2112_2011,115,18,10,261,19.5,49.53,SAW,2011,1926.7551892682354,4
2113_2011,115,19,10,97,14.7,37.338,SAW,2011,1094.944191581783,6
2114_2011,115,20,10,261,17.9,45.465999999999994,SAW,2011,1623.541433776292,4
2115_2011,115,22,10,261,21.1,53.594,SAW,2011,2255.9123676899694,4
2116_2011,115,23,10,261,20.1,51.054,SAW,2011,2047.1488863018008,4
2118_2011,115,25,10,371,15.2,38.608,SAW,2011,1170.6969597068585,2
2119_2011,115,43,10,371,19.5,49.53,SAW,2011,1926.7551892682354,2
212_2011,12,4,10,316,9,22.86,POLE,2011,410.4330580689732,5
2120_2011,115,425,10,261,14.5,36.83,SAW,2011,1065.3524748024888,4
2121_2011,115,426,10,97,15.5,39.37,SAW,2011,1217.3647185317382,6
2122_2011,115,427,10,97,7.5,19.05,POLE,2011,285.0229569923425,6
2123_2011,115,428,10,97,7.6,19.304,POLE,2011,292.6742399267146,6
2124_2011,115,429,10,97,6.9,17.526,POLE,2011,241.24343079831866,6
2125_2011,115,430,10,97,8.4,21.336000000000002,POLE,2011,357.5327972511945,6
2126_2011,115,431,10,97,6.1,15.494,POLE,2011,188.5458529721789,6
2127_2011,115,432,10,97,6.8,17.272,POLE,2011,234.3015383346829,6
2128_2011,115,433,10,97,6.5,16.51,POLE,2011,214.08390991869285,6
2129_2011,115,434,10,97,5.5,13.97,POLE,2011,153.2790124269931,6
213_2011,12,5,10,316,10.5,26.67,POLE,2011,558.6449957049914,5
2130_2011,115,435,10,97,7.4,18.796000000000003,POLE,2011,277.4730155537899,6
2131_2011,115,436,10,97,7.1,18.034,POLE,2011,255.4312402130486,6
2133_2011,115,510,10,97,4.8,12.192,POLE,2011,116.74540318406349,6
2134_2011,115,511,10,97,5.6,14.223999999999998,POLE,2011,158.90346544497527,6
2135_2011,115,512,10,97,5.5,13.97,POLE,2011,153.2790124269931,6
2136_2011,115,513,10,97,6.3,16.002,POLE,2011,201.11219845379682,6
2137_2011,115,514,10,97,4.6,11.684,POLE,2011,107.2193025770305,6
2139_2011,115,618,31,97,4.8,12.192,POLE,2011,116.74540318406349,6
214_2011,12,8,10,316,16.2,41.147999999999996,SAW,2011,1329.8031081434729,5
2140_2011,115,619,31,97,4.6,11.684,POLE,2011,107.2193025770305,6
2141_2011,115,620,31,97,4.6,11.684,POLE,2011,107.2193025770305,6
2142_2011,115,621,31,97,5,12.7,POLE,2011,126.67686977437442,6
2143_2011,115,622,31,97,4.6,11.684,POLE,2011,107.2193025770305,6
2144_2011,115,623,30,371,11.2,28.447999999999997,SAW,2011,635.6138617799011,2
2145_2011,115,624,30,531,11.4,28.956000000000003,SAW,2011,658.5170398351082,3
2146_2011,115,657,31,12,6,15.24,POLE,2011,182.41469247509917,4
2147_2011,116,33,10,531,10.1,25.654,POLE,2011,516.8922994273574,3
2149_2011,116,39,10,318,18.8,47.752,SAW,2011,1790.9069141221962,1
215_2011,12,9,10,316,14.3,36.322,SAW,2011,1036.1661240064732,5
2150_2011,116,40,10,318,21.6,54.864000000000004,SAW,2011,2364.0944144772857,1
2151_2011,116,41,10,318,24.9,63.245999999999995,SAW,2011,3141.637041152395,1
2152_2011,116,42,10,531,17,43.18,SAW,2011,1464.3846145917685,3
2153_2011,116,45,10,318,17.5,44.45,SAW,2011,1551.791654736087,1
2154_2011,116,392,10,316,17.2,43.687999999999995,SAW,2011,1499.043406162037,5
2156_2011,116,531,10,541,7.4,18.796000000000003,POLE,2011,277.4730155537899,7
2157_2011,116,532,10,541,7.5,19.05,POLE,2011,285.0229569923425,7
2158_2011,116,533,10,541,9.5,24.13,POLE,2011,457.3034998854917,7
2159_2011,116,536,10,531,12.4,31.496000000000002,SAW,2011,779.1134198603127,3
216_2011,12,10,10,316,13.4,34.036,SAW,2011,909.8439494674669,5
2160_2011,116,537,10,318,13.3,33.782000000000004,SAW,2011,896.314859775564,1
2161_2011,116,601,31,531,4.6,11.684,POLE,2011,107.2193025770305,3
2162_2011,116,602,31,531,5.5,13.97,POLE,2011,153.2790124269931,3
2163_2011,116,603,31,531,5,12.7,POLE,2011,126.67686977437442,3
2164_2011,117,416,10,541,17.5,44.45,SAW,2011,1551.791654736087,7
2165_2011,117,417,10,531,13.2,33.528,SAW,2011,882.8871115794799,3
2166_2011,117,517,10,999,5.6,14.223999999999998,POLE,2011,158.90346544497527,4
2167_2011,117,518,10,371,6.6,16.764,POLE,2011,220.72177789486997,2
2168_2011,117,519,10,371,7.1,18.034,POLE,2011,255.4312402130486,2
2169_2011,117,520,10,371,7.7,19.558,POLE,2011,300.4268643569064,2
217_2011,12,13,10,371,8.5,21.59,POLE,2011,366.0961536479421,2
2170_2011,117,521,10,541,6.8,17.272,POLE,2011,234.3015383346829,7
2171_2011,117,522,10,999,5.1,12.953999999999999,POLE,2011,131.79461531325913,4
2172_2011,117,523,10,541,6.7,17.018,POLE,2011,227.46098736686673,7
2174_2011,117,525,10,371,6,15.24,POLE,2011,182.41469247509917,2
2177_2011,117,528,10,371,6.2,15.748000000000001,POLE,2011,194.77835496507817,2
2178_2011,117,529,10,316,8,20.32,POLE,2011,324.2927866223985,5
2179_2011,117,530,10,541,7.4,18.796000000000003,POLE,2011,277.4730155537899,7
2180_2011,117,653,31,318,4.7,11.938,POLE,2011,111.93168213263726,1
2181_2011,117,654,31,318,5.4,13.716000000000001,POLE,2011,147.75590090483036,1
2182_2011,117,655,31,371,5.1,12.953999999999999,POLE,2011,131.79461531325913,2
2183_2011,117,656,31,531,5.2,13.208,POLE,2011,137.0137023479634,3
2184_2011,117,657,31,371,4.8,12.192,POLE,2011,116.74540318406349,2
2185_2011,117,658,31,371,4.7,11.938,POLE,2011,111.93168213263726,2
2186_2011,117,659,31,371,5.4,13.716000000000001,POLE,2011,147.75590090483036,2
2187_2011,117,660,31,371,5.2,13.208,POLE,2011,137.0137023479634,2
2188_2011,117,661,31,371,5.6,14.223999999999998,POLE,2011,158.90346544497527,2
2189_2011,117,662,31,531,4.9,12.446000000000002,POLE,2011,121.66046573130923,3
219_2011,12,28,10,371,12.3,31.242,SAW,2011,766.5977451266044,2
2190_2011,118,1,10,531,13.5,34.29,SAW,2011,923.4743806551895,3
2191_2011,118,4,10,316,18.7,47.498,SAW,2011,1771.9053836560397,5
2192_2011,118,21,10,318,21.6,54.864000000000004,SAW,2011,2364.0944144772857,1
2194_2011,118,460,10,316,12.6,32.004,SAW,2011,804.4487938151873,5
2195_2011,118,490,10,531,7.2,18.288,POLE,2011,262.67715716414284,3
2196_2011,118,514,10,97,4.8,12.192,POLE,2011,116.74540318406349,6
2197_2011,118,515,10,531,6.4,16.256,POLE,2011,207.5473834383351,3
2198_2011,118,516,10,531,12.4,31.496000000000002,SAW,2011,779.1134198603127,3
2199_2011,118,672,31,531,5.2,13.208,POLE,2011,137.0137023479634,3
2200_2011,118,673,31,531,5.2,13.208,POLE,2011,137.0137023479634,3
2201_2011,119,79,10,371,23.9,60.705999999999996,SAW,2011,2894.3637913528164,2
2202_2011,119,80,10,371,24,60.96,SAW,2011,2918.6350796015868,2
2203_2011,119,83,10,318,15.6,39.624,SAW,2011,1233.1233211316705,1
2204_2011,119,90,10,371,23.5,59.69,SAW,2011,2798.2920533159313,2
2205_2011,119,93,10,318,21.4,54.355999999999995,SAW,2011,2320.5175712749,1
2206_2011,119,94,10,316,18.5,46.99,SAW,2011,1734.206347211186,5
2207_2011,119,95,10,316,18.3,46.482,SAW,2011,1696.9126767496102,5
2208_2011,119,431,10,318,16,40.64,SAW,2011,1297.171146489594,1
2209_2011,119,562,10,318,7.3,18.541999999999998,POLE,2011,270.0244156110565,1
221_2011,12,259,10,746,17.4,44.196,SAW,2011,1534.107563715584,2
2210_2011,119,563,10,318,14.5,36.83,SAW,2011,1065.3524748024888,1
2211_2011,120,67,10,316,15.4,39.116,SAW,2011,1201.7074574276255,5
2212_2011,120,69,10,97,13.7,34.798,SAW,2011,951.0392675180935,6
2213_2011,120,70,10,371,25.5,64.77,SAW,2011,3294.865382831478,2
2214_2011,120,71,14,316,11.7,29.718,SAW,2011,693.6318681365647,5
2215_2011,120,72,10,97,7.2,18.288,POLE,2011,262.67715716414284,6
2216_2011,120,73,10,97,8.4,21.336000000000002,POLE,2011,357.5327972511945,6
2217_2011,120,75,10,371,16.8,42.672000000000004,SAW,2011,1430.131189004778,2
2218_2011,120,76,10,316,15,38.1,SAW,2011,1140.09182796937,5
2219_2011,120,77,10,531,14.8,37.592000000000006,SAW,2011,1109.8920622151595,3
222_2011,12,399,10,97,13.8,35.052,SAW,2011,964.9737231932746,6
2220_2011,120,82,10,316,15.1,38.354,SAW,2011,1155.3437230902045,5
2221_2011,120,83,10,12,18.7,47.498,SAW,2011,1771.9053836560397,4
2222_2011,120,337,10,12,19.2,48.768,SAW,2011,1867.9264509450159,4
2223_2011,120,339,10,316,14.3,36.322,SAW,2011,1036.1661240064732,5
2224_2011,120,349,10,316,14.8,37.592000000000006,SAW,2011,1109.8920622151595,5
2225_2011,120,350,10,97,5.9,14.986,POLE,2011,176.38487347383898,6
2226_2011,120,351,10,97,6.2,15.748000000000001,POLE,2011,194.77835496507817,6
2227_2011,120,437,10,97,6.5,16.51,POLE,2011,214.08390991869285,6
2228_2011,120,438,10,97,5.1,12.953999999999999,POLE,2011,131.79461531325913,6
2229_2011,120,439,10,97,9.4,23.876,POLE,2011,447.72672853054905,6
223_2011,12,419,10,541,16.7,42.418,SAW,2011,1413.1564884550114,7
2230_2011,120,441,10,97,4.9,12.446000000000002,POLE,2011,121.66046573130923,6
2231_2011,120,442,10,999,8.3,21.082,POLE,2011,349.0707823502662,4
2232_2011,120,443,10,999,7.8,19.812,POLE,2011,308.28083028291763,4
2233_2011,120,444,10,316,13.5,34.29,SAW,2011,923.4743806551895,5
2234_2011,120,445,10,316,14.2,36.068,SAW,2011,1021.7249608521944,5
2236_2011,120,586,10,97,5.3,13.462,POLE,2011,142.3341308784871,6
2237_2011,120,587,10,371,12.3,31.242,SAW,2011,766.5977451266044,2
2238_2011,120,588,10,371,11.9,30.226000000000003,SAW,2011,717.5484611499667,2
2239_2011,120,627,30,97,10.6,26.924,SAW,2011,569.3365235139484,6
224_2011,12,618,31,762,5.6,14.223999999999998,POLE,2011,158.90346544497527,2
2240_2011,120,628,30,316,10.7,27.177999999999997,SAW,2011,580.129392818725,5
2241_2011,121,1,10,97,11.3,28.702,SAW,2011,647.014780059595,6
2242_2011,121,94,10,97,9.2,23.368,POLE,2011,428.877210308122,6
2243_2011,121,96,10,97,8.8,22.352000000000004,POLE,2011,392.39427181310236,6
2244_2011,121,99,10,97,9,22.86,POLE,2011,410.4330580689732,6
2245_2011,121,282,10,97,9.2,23.368,POLE,2011,428.877210308122,6
2246_2011,121,283,10,97,9.5,24.13,POLE,2011,457.3034998854917,6
2247_2011,121,284,10,97,6.7,17.018,POLE,2011,227.46098736686673,6
2248_2011,121,285,10,97,6.6,16.764,POLE,2011,220.72177789486997,6
2249_2011,121,286,10,97,8.1,20.573999999999998,POLE,2011,332.4507770358682,6
225_2011,12,619,31,541,4.8,12.192,POLE,2011,116.74540318406349,7
2250_2011,121,287,10,97,8.9,22.606,POLE,2011,401.36299419312803,6
2251_2011,121,288,10,97,10.3,26.162000000000003,POLE,2011,537.5659645745354,6
2252_2011,121,289,10,97,9.3,23.622000000000003,POLE,2011,438.25129867142596,6
2253_2011,121,312,10,97,7,17.78,POLE,2011,248.28666475777393,6
2254_2011,121,313,10,97,6.4,16.256,POLE,2011,207.5473834383351,6
2255_2011,121,316,10,12,7.3,18.541999999999998,POLE,2011,270.0244156110565,4
2256_2011,121,317,10,97,5.5,13.97,POLE,2011,153.2790124269931,6
2257_2011,121,318,14,97,10.7,27.177999999999997,SAW,2011,580.129392818725,6
2258_2011,121,320,10,97,7,17.78,POLE,2011,248.28666475777393,6
2259_2011,121,483,10,12,7.5,19.05,POLE,2011,285.0229569923425,4
226_2011,12,620,31,531,4.8,12.192,POLE,2011,116.74540318406349,3
2260_2011,121,484,10,97,5.3,13.462,POLE,2011,142.3341308784871,6
2261_2011,121,485,10,316,8,20.32,POLE,2011,324.2927866223985,5
2262_2011,121,486,10,97,5.7,14.478000000000002,POLE,2011,164.62925995877706,6
2263_2011,121,487,10,97,5.4,13.716000000000001,POLE,2011,147.75590090483036,6
2264_2011,121,488,10,97,6.4,16.256,POLE,2011,207.5473834383351,6
2265_2011,121,489,10,97,6.6,16.764,POLE,2011,220.72177789486997,6
2266_2011,121,490,10,97,7.6,19.304,POLE,2011,292.6742399267146,6
2267_2011,121,491,10,97,6.9,17.526,POLE,2011,241.24343079831866,6
2268_2011,121,492,10,97,5.6,14.223999999999998,POLE,2011,158.90346544497527,6
2269_2011,121,493,10,97,5.6,14.223999999999998,POLE,2011,158.90346544497527,6
227_2011,12,621,31,746,4.8,12.192,POLE,2011,116.74540318406349,2
2270_2011,121,494,10,97,5.7,14.478000000000002,POLE,2011,164.62925995877706,6
2271_2011,121,495,10,97,6.7,17.018,POLE,2011,227.46098736686673,6
2272_2011,121,496,10,97,5.9,14.986,POLE,2011,176.38487347383898,6
2273_2011,121,501,11,12,10.6,26.924,SAW,2011,569.3365235139484,4
2274_2011,121,521,10,97,6.1,15.494,POLE,2011,188.5458529721789,6
