aHacerSa;bHacerSa;cHacerSa;correlative;aBetulaA;bBetulaA;cBetulaA;aFagusG;bFagusG;cFagusG;aTsuga;bTsuga;cTsuga;aHacerRu;bHacerRu;cHacerRu;aPiceaRu;bPiceaRu;cPiceaRu;aFraxinusA;bFraxinusA;cFraxinusA
5.248;-0.366;0.008;1;9.37;-0.449;0.007;5.337;-0.326;0.007;6.137;-0.278;0.004;6.115;-0.36;0.006;6.018;-0.282;0.005;3.203;-0.234;0.006
