Code,Plot,Tree,TrHist,Species,DBH,DBHcm,PlotSize,Year,BasalArea,Equation
1071_1991,64,402,30,261,12,30.48,SAW,1991,729.6587699003967,4
1072_1991,64,403,30,531,11.3,28.702,SAW,1991,647.014780059595,3
1073_1991,65,78,14,531,11.2,28.447999999999997,SAW,1991,635.6138617799011,3
1075_1991,65,410,31,97,4.9,12.446000000000002,POLE,1991,121.66046573130923,6
1076_1991,65,411,31,97,7,17.78,POLE,1991,248.28666475777393,6
1077_1991,65,412,31,371,5.8,14.732,POLE,1991,170.45639596839823,2
1078_1991,65,413,31,999,5.4,13.716000000000001,POLE,1991,147.75590090483036,4
1079_1991,65,414,31,531,4.8,12.192,POLE,1991,116.74540318406349,3
108_1991,6,389,10,316,11.4,28.956000000000003,SAW,1991,658.5170398351082,5
1080_1991,65,415,31,999,5.5,13.97,POLE,1991,153.2790124269931,4
1081_1991,65,416,30,531,11.4,28.956000000000003,SAW,1991,658.5170398351082,3
1082_1991,65,480,30,531,11.6,29.464,SAW,1991,681.8255838735929,3
1083_1991,65,499,11,316,9.8,24.892000000000003,POLE,1991,486.6418629252369,5
1084_1991,66,71,10,318,28,71.12,SAW,1991,3972.586636124383,1
1085_1991,66,75,10,318,33.5,85.09,SAW,1991,5686.524684171668,1
1086_1991,66,219,10,531,8,20.32,POLE,1991,324.2927866223985,3
1087_1991,67,5,10,371,19,48.26,SAW,1991,1829.2139995419668,2
1088_1991,67,6,14,97,11.6,29.464,SAW,1991,681.8255838735929,6
1089_1991,67,7,10,318,23,58.42,SAW,1991,2680.482564425763,1
109_1991,6,395,10,316,11.9,30.226000000000003,SAW,1991,717.5484611499667,5
1090_1991,67,8,10,531,9,22.86,POLE,1991,410.4330580689732,3
1091_1991,67,11,10,531,10.4,26.416,POLE,1991,548.0548093918536,3
1092_1991,67,13,10,531,8.6,21.843999999999998,POLE,1991,374.76085154050924,3
1093_1991,67,14,10,97,12.1,30.733999999999998,SAW,1991,741.8704201466463,6
1094_1991,67,25,10,261,16.2,41.147999999999996,SAW,1991,1329.8031081434729,4
1096_1991,67,271,10,261,14.2,36.068,SAW,1991,1021.7249608521944,4
1097_1991,67,403,31,531,4.8,12.192,POLE,1991,116.74540318406349,3
1098_1991,67,404,31,531,6,15.24,POLE,1991,182.41469247509917,3
1099_1991,67,405,30,316,11.7,29.718,SAW,1991,693.6318681365647,5
110_1991,6,423,31,541,5,12.7,POLE,1991,126.67686977437442,7
1100_1991,67,419,30,261,14,35.56,SAW,1991,993.1466590310957,4
1101_1991,68,15,10,531,12.1,30.733999999999998,SAW,1991,741.8704201466463,3
1102_1991,68,17,10,531,8.1,20.573999999999998,POLE,1991,332.4507770358682,3
1103_1991,68,19,10,531,9.4,23.876,POLE,1991,447.72672853054905,3
1104_1991,68,20,10,12,19.4,49.275999999999996,SAW,1991,1907.0442683313422,4
1105_1991,68,22,10,318,27,68.58,SAW,1991,3693.897522620758,1
1106_1991,68,23,10,318,26.8,68.072,SAW,1991,3639.3757978698677,1
1107_1991,68,24,10,261,18.3,46.482,SAW,1991,1696.9126767496102,4
1108_1991,68,25,10,261,13.9,35.306000000000004,SAW,1991,979.0095203642757,4
111_1991,7,41,10,318,14.6,37.083999999999996,SAW,1991,1080.097662444226,1
1111_1991,68,245,10,531,6.9,17.526,POLE,1991,241.24343079831866,3
1114_1991,68,248,10,531,6.1,15.494,POLE,1991,188.5458529721789,3
1115_1991,68,354,10,531,12.8,32.512,SAW,1991,830.1895337533404,3
1116_1991,68,355,10,531,6.2,15.748000000000001,POLE,1991,194.77835496507817,3
1117_1991,68,407,31,531,5.5,13.97,POLE,1991,153.2790124269931,3
1118_1991,68,408,31,531,4.6,11.684,POLE,1991,107.2193025770305,3
1120_1991,69,47,10,531,10.4,26.416,POLE,1991,548.0548093918536,3
1121_1991,69,48,14,531,10.9,27.686,SAW,1991,602.0191559157371,3
1122_1991,69,55,10,318,23.9,60.705999999999996,SAW,1991,2894.3637913528164,1
1123_1991,69,57,10,318,24.1,61.214000000000006,SAW,1991,2943.007709346177,1
1124_1991,69,58,10,318,23.2,58.928,SAW,1991,2727.3023354943716,1
1125_1991,69,318,10,531,6.9,17.526,POLE,1991,241.24343079831866,3
1126_1991,69,409,31,531,6,15.24,POLE,1991,182.41469247509917,3
1127_1991,69,410,31,531,4.8,12.192,POLE,1991,116.74540318406349,3
1128_1991,69,411,31,531,6.4,16.256,POLE,1991,207.5473834383351,3
1129_1991,69,413,31,531,4.9,12.446000000000002,POLE,1991,121.66046573130923,3
113_1991,7,44,10,371,12.6,32.004,SAW,1991,804.4487938151873,2
1130_1991,69,414,31,531,6,15.24,POLE,1991,182.41469247509917,3
1131_1991,69,415,31,531,4.9,12.446000000000002,POLE,1991,121.66046573130923,3
1132_1991,69,416,31,531,6,15.24,POLE,1991,182.41469247509917,3
1133_1991,69,417,30,531,11,27.94,SAW,1991,613.1160497079724,3
1134_1991,70,32,10,318,13.3,33.782000000000004,SAW,1991,896.314859775564,1
1135_1991,70,34,10,316,9.4,23.876,POLE,1991,447.72672853054905,5
1136_1991,70,38,10,316,15.3,38.862,SAW,1991,1186.1515378193326,5
1138_1991,70,446,30,543,10.7,27.177999999999997,SAW,1991,580.129392818725,7
1139_1991,70,447,30,318,10.7,27.177999999999997,SAW,1991,580.129392818725,1
114_1991,7,45,10,371,17.1,43.434000000000005,SAW,1991,1481.6633396289935,2
1140_1991,70,448,30,316,13.2,33.528,SAW,1991,882.8871115794799,5
1141_1991,70,449,30,318,12.6,32.004,SAW,1991,804.4487938151873,1
1142_1991,70,450,31,541,6.4,16.256,POLE,1991,207.5473834383351,7
1143_1991,71,53,10,531,10.3,26.162000000000003,POLE,1991,537.5659645745354,3
1144_1991,71,54,14,261,11.4,28.956000000000003,SAW,1991,658.5170398351082,4
1146_1991,71,57,10,531,19.4,49.275999999999996,SAW,1991,1907.0442683313422,3
1147_1991,71,61,10,97,14.4,36.576,SAW,1991,1050.7086286565714,6
1148_1991,71,63,10,97,15.1,38.354,SAW,1991,1155.3437230902045,6
1149_1991,71,66,10,371,17.7,44.958,SAW,1991,1587.4638612645506,2
115_1991,7,47,10,541,13.9,35.306000000000004,SAW,1991,979.0095203642757,7
1150_1991,71,67,11,97,15.1,38.354,SAW,1991,1155.3437230902045,6
1152_1991,71,70,10,318,22.7,57.658,SAW,1991,2611.012969041496,1
1153_1991,71,71,10,318,23.4,59.436,SAW,1991,2774.5274725462587,1
1154_1991,71,260,11,531,12.1,30.733999999999998,SAW,1991,741.8704201466463,3
1155_1991,71,262,10,261,12.9,32.766,SAW,1991,843.2119159661459,4
1156_1991,71,403,11,531,9.8,24.892000000000003,POLE,1991,486.6418629252369,3
1157_1991,71,404,11,318,11.7,29.718,SAW,1991,693.6318681365647,1
1158_1991,72,34,10,318,14.7,37.338,SAW,1991,1094.944191581783,1
1159_1991,72,35,10,531,16.9,42.925999999999995,SAW,1991,1447.207231050363,3
116_1991,7,48,10,541,13.7,34.798,SAW,1991,951.0392675180935,7
1160_1991,72,36,10,531,6.1,15.494,POLE,1991,188.5458529721789,3
1161_1991,72,39,10,531,16.9,42.925999999999995,SAW,1991,1447.207231050363,3
1162_1991,72,40,10,97,9.5,24.13,POLE,1991,457.3034998854917,6
1163_1991,72,41,10,318,11.9,30.226000000000003,SAW,1991,717.5484611499667,1
1164_1991,72,45,10,318,22.6,57.404,SAW,1991,2588.05912023838,1
1165_1991,72,46,10,318,19,48.26,SAW,1991,1829.2139995419668,1
1166_1991,72,47,10,318,25.5,64.77,SAW,1991,3294.865382831478,1
1167_1991,72,48,10,318,28.1,71.37400000000001,SAW,1991,4001.012925701753,1
1168_1991,72,50,10,318,16,40.64,SAW,1991,1297.171146489594,1
1169_1991,72,243,10,371,14.2,36.068,SAW,1991,1021.7249608521944,2
117_1991,7,50,10,531,12.6,32.004,SAW,1991,804.4487938151873,3
1170_1991,72,492,30,261,11,27.94,SAW,1991,613.1160497079724,4
1171_1991,72,493,11,318,21.9,55.626,SAW,1991,2430.2197404995086,1
1172_1991,72,495,30,261,11,27.94,SAW,1991,613.1160497079724,4
1173_1991,73,11,10,531,17.5,44.45,SAW,1991,1551.791654736087,3
1174_1991,73,13,10,371,16,40.64,SAW,1991,1297.171146489594,2
1175_1991,73,14,10,531,9.3,23.622000000000003,POLE,1991,438.25129867142596,3
1176_1991,73,15,10,97,12.5,31.75,SAW,1991,791.7304360898402,6
1177_1991,73,16,10,97,13.8,35.052,SAW,1991,964.9737231932746,6
1178_1991,73,17,10,97,12.9,32.766,SAW,1991,843.2119159661459,6
1179_1991,73,19,10,318,18.5,46.99,SAW,1991,1734.206347211186,1
118_1991,7,53,10,371,15.2,38.608,SAW,1991,1170.6969597068585,2
1182_1991,73,33,10,531,15.7,39.878,SAW,1991,1248.9832652274222,3
1183_1991,73,256,10,531,6.7,17.018,POLE,1991,227.46098736686673,3
1184_1991,73,403,30,97,10.6,26.924,SAW,1991,569.3365235139484,6
1185_1991,73,404,30,371,12,30.48,SAW,1991,729.6587699003967,2
1186_1991,73,405,30,531,11.1,28.194,SAW,1991,624.3142849960269,3
1187_1991,73,406,31,261,5.7,14.478000000000002,POLE,1991,164.62925995877706,4
1188_1991,73,407,31,531,5,12.7,POLE,1991,126.67686977437442,3
1189_1991,73,408,31,531,6,15.24,POLE,1991,182.41469247509917,3
119_1991,7,54,10,371,15.9,40.386,SAW,1991,1281.0071779063842,2
1190_1991,73,409,31,531,4.8,12.192,POLE,1991,116.74540318406349,3
1192_1991,74,348,10,371,13,33.02,SAW,1991,856.3356396747714,2
1193_1991,74,467,31,999,4.7,11.938,POLE,1991,111.93168213263726,4
1194_1991,75,42,10,531,7.2,18.288,POLE,1991,262.67715716414284,3
1195_1991,75,43,10,241,17.5,44.45,SAW,1991,1551.791654736087,4
1196_1991,75,47,10,316,14.6,37.083999999999996,SAW,1991,1080.097662444226,5
1197_1991,75,53,11,97,10,25.4,POLE,1991,506.7074790974977,6
1198_1991,75,61,10,316,16.5,41.910000000000004,SAW,1991,1379.511111842938,5
1199_1991,75,63,10,316,17.3,43.942,SAW,1991,1516.524814190901,5
12_1991,1,93,10,97,12.5,31.75,SAW,1991,791.7304360898402,6
120_1991,7,58,10,318,16.3,41.402,SAW,1991,1346.2711012141417,1
1200_1991,75,66,10,371,13.3,33.782000000000004,SAW,1991,896.314859775564,2
1201_1991,75,68,10,97,13,33.02,SAW,1991,856.3356396747714,6
1202_1991,75,321,10,371,11.3,28.702,SAW,1991,647.014780059595,2
1203_1991,76,67,14,531,10.8,27.432000000000002,SAW,1991,591.0236036193214,3
1205_1991,76,70,10,531,7.5,19.05,POLE,1991,285.0229569923425,3
1206_1991,76,71,10,531,10.2,25.907999999999998,POLE,1991,527.1784612530365,3
1208_1991,76,73,14,531,11.9,30.226000000000003,SAW,1991,717.5484611499667,3
1209_1991,76,74,10,318,16.9,42.925999999999995,SAW,1991,1447.207231050363,1
121_1991,7,59,10,371,17.5,44.45,SAW,1991,1551.791654736087,2
1210_1991,76,76,10,97,16.8,42.672000000000004,SAW,1991,1430.131189004778,6
1211_1991,76,78,10,318,21.2,53.848,SAW,1991,2277.3460940557934,1
1212_1991,76,79,10,318,16,40.64,SAW,1991,1297.171146489594,1
1213_1991,76,81,10,261,20.4,51.815999999999995,SAW,1991,2108.713845012146,4
1214_1991,76,82,10,531,15.3,38.862,SAW,1991,1186.1515378193326,3
1216_1991,76,258,10,318,13.5,34.29,SAW,1991,923.4743806551895,1
1217_1991,76,489,11,318,20.9,53.086,SAW,1991,2213.3489394457797,1
1218_1991,76,490,30,531,13.4,34.036,SAW,1991,909.8439494674669,3
1219_1991,76,491,30,318,11.6,29.464,SAW,1991,681.8255838735929,1
122_1991,7,60,10,531,16.1,40.894000000000005,SAW,1991,1313.4364565686242,3
1220_1991,77,44,10,371,18.7,47.498,SAW,1991,1771.9053836560397,2
1222_1991,77,47,10,541,18.7,47.498,SAW,1991,1771.9053836560397,7
1223_1991,77,49,10,318,9.6,24.384,POLE,1991,466.98161273625396,1
1224_1991,77,50,10,318,22,55.88,SAW,1991,2452.4641988318895,1
1225_1991,77,51,10,318,16.6,42.164,SAW,1991,1396.2831294010648,1
1226_1991,77,52,10,318,23,58.42,SAW,1991,2680.482564425763,1
1227_1991,77,53,10,318,15.3,38.862,SAW,1991,1186.1515378193326,1
1228_1991,77,56,10,318,11.9,30.226000000000003,SAW,1991,717.5484611499667,1
1229_1991,77,59,10,261,13.4,34.036,SAW,1991,909.8439494674669,4
123_1991,7,61,10,318,32.1,81.534,SAW,1991,5221.164535368527,1
1230_1991,77,60,10,318,15.9,40.386,SAW,1991,1281.0071779063842,1
1234_1991,77,313,10,371,13.3,33.782000000000004,SAW,1991,896.314859775564,2
1235_1991,77,486,11,371,15.5,39.37,SAW,1991,1217.3647185317382,2
1236_1991,77,488,38,12,4.7,11.938,POLE,1991,111.93168213263726,4
1237_1991,78,30,10,531,7,17.78,POLE,1991,248.28666475777393,3
1238_1991,78,31,10,541,17.2,43.687999999999995,SAW,1991,1499.043406162037,7
1239_1991,78,32,10,531,7.3,18.541999999999998,POLE,1991,270.0244156110565,3
124_1991,7,64,10,541,17.2,43.687999999999995,SAW,1991,1499.043406162037,7
1240_1991,78,34,10,318,34.3,87.122,SAW,1991,5961.3628208341515,1
1241_1991,78,39,10,318,24.5,62.230000000000004,SAW,1991,3041.511643282731,1
1242_1991,78,40,10,531,15.4,39.116,SAW,1991,1201.7074574276255,3
1243_1991,78,41,10,531,19.3,49.022000000000006,SAW,1991,1887.4346888902696,3
1244_1991,78,42,10,318,16.7,42.418,SAW,1991,1413.1564884550114,1
1245_1991,78,237,10,531,13.3,33.782000000000004,SAW,1991,896.314859775564,3
1246_1991,78,238,10,531,13.3,33.782000000000004,SAW,1991,896.314859775564,3
1247_1991,78,445,30,531,12.2,30.988,SAW,1991,754.1834118887156,3
1248_1991,79,64,10,318,18.5,46.99,SAW,1991,1734.206347211186,1
1249_1991,79,65,10,531,9.8,24.892000000000003,POLE,1991,486.6418629252369,3
125_1991,7,43,10,762,17.5,44.45,SAW,1991,1551.791654736087,2
1250_1991,79,68,10,318,15.6,39.624,SAW,1991,1233.1233211316705,1
1251_1991,79,75,10,318,21.3,54.102000000000004,SAW,1991,2298.881161917438,1
1252_1991,79,442,30,318,11.7,29.718,SAW,1991,693.6318681365647,1
1253_1991,79,443,11,531,9.9,25.146,POLE,1991,496.62400026345756,3
1254_1991,79,444,11,318,9.1,23.114,POLE,1991,419.6044634406379,1
1255_1991,80,1,10,531,8.1,20.573999999999998,POLE,1991,332.4507770358682,3
1257_1991,80,3,10,531,11.7,29.718,SAW,1991,693.6318681365647,3
1258_1991,80,4,10,261,20.7,52.577999999999996,SAW,1991,2171.190877184868,4
1259_1991,80,5,10,261,18.1,45.974000000000004,SAW,1991,1660.0243722713126,4
126_1991,7,425,30,261,12,30.48,SAW,1991,729.6587699003967,4
1260_1991,80,6,10,531,8.5,21.59,POLE,1991,366.0961536479421,3
1261_1991,80,7,10,531,7.9,20.066000000000003,POLE,1991,316.2361377047484,3
1262_1991,80,8,10,371,23.9,60.705999999999996,SAW,1991,2894.3637913528164,2
1263_1991,80,9,10,531,5.3,13.462,POLE,1991,142.3341308784871,3
1264_1991,80,10,10,371,18.1,45.974000000000004,SAW,1991,1660.0243722713126,2
1265_1991,80,11,10,318,23.4,59.436,SAW,1991,2774.5274725462587,1
1266_1991,80,12,10,318,25.2,64.008,SAW,1991,3217.795175260749,1
1267_1991,80,13,10,531,11.9,30.226000000000003,SAW,1991,717.5484611499667,3
1268_1991,80,410,31,531,5.2,13.208,POLE,1991,137.0137023479634,3
1269_1991,80,411,31,531,7.9,20.066000000000003,POLE,1991,316.2361377047484,3
127_1991,7,426,30,371,13,33.02,SAW,1991,856.3356396747714,2
1270_1991,80,412,30,531,10.8,27.432000000000002,SAW,1991,591.0236036193214,3
1271_1991,80,413,30,97,10.9,27.686,SAW,1991,602.0191559157371,6
1272_1991,80,414,30,316,13,33.02,SAW,1991,856.3356396747714,5
1273_1991,81,5,10,371,20.6,52.324000000000005,SAW,1991,2150.2638582981417,2
1274_1991,81,6,10,261,35.5,90.17,SAW,1991,6385.781005326216,4
1275_1991,81,7,10,318,18.4,46.736,SAW,1991,1715.508841232488,1
1276_1991,81,72,10,261,15.6,39.624,SAW,1991,1233.1233211316705,4
1277_1991,81,91,10,318,23.4,59.436,SAW,1991,2774.5274725462587,1
1278_1991,81,92,10,261,17,43.18,SAW,1991,1464.3846145917685,4
128_1991,7,427,30,541,13.9,35.306000000000004,SAW,1991,979.0095203642757,7
1280_1991,81,95,10,531,8.2,20.828,POLE,1991,340.71010894515746,3
1282_1991,81,97,10,531,13.5,34.29,SAW,1991,923.4743806551895,3
1283_1991,81,99,10,531,21.1,53.594,SAW,1991,2255.9123676899694,3
1284_1991,81,100,10,318,21,53.34,SAW,1991,2234.5799828199656,1
1285_1991,81,251,10,371,14.3,36.322,SAW,1991,1036.1661240064732,2
1286_1991,81,415,38,531,5.6,14.223999999999998,POLE,1991,158.90346544497527,3
1287_1991,81,416,31,999,5,12.7,POLE,1991,126.67686977437442,4
1288_1991,81,417,31,531,4.7,11.938,POLE,1991,111.93168213263726,3
1289_1991,81,420,30,318,10.8,27.432000000000002,SAW,1991,591.0236036193214,1
129_1991,7,428,30,371,12.6,32.004,SAW,1991,804.4487938151873,2
1290_1991,82,50,10,371,16.4,41.656,SAW,1991,1362.8404357806298,2
1291_1991,82,51,10,371,13,33.02,SAW,1991,856.3356396747714,2
1292_1991,82,53,10,261,15,38.1,SAW,1991,1140.09182796937,4
1293_1991,82,55,10,371,25.8,65.532,SAW,1991,3372.8476638645834,2
1296_1991,82,62,10,97,17.2,43.687999999999995,SAW,1991,1499.043406162037,6
1297_1991,82,65,10,371,14.4,36.576,SAW,1991,1050.7086286565714,2
1298_1991,82,66,10,261,18.3,46.482,SAW,1991,1696.9126767496102,4
130_1991,7,430,31,371,5.2,13.208,POLE,1991,137.0137023479634,2
1301_1991,82,267,10,531,6,15.24,POLE,1991,182.41469247509917,3
1302_1991,82,434,31,999,6.4,16.256,POLE,1991,207.5473834383351,4
1303_1991,82,435,31,999,4.6,11.684,POLE,1991,107.2193025770305,4
1304_1991,82,436,31,999,5.1,12.953999999999999,POLE,1991,131.79461531325913,4
1305_1991,82,438,31,999,4.8,12.192,POLE,1991,116.74540318406349,4
1306_1991,82,439,31,999,5.2,13.208,POLE,1991,137.0137023479634,4
1307_1991,82,440,30,97,11.2,28.447999999999997,SAW,1991,635.6138617799011,6
1308_1991,82,441,30,261,11.5,29.21,SAW,1991,670.1206411064408,4
1309_1991,82,442,30,531,11.3,28.702,SAW,1991,647.014780059595,3
131_1991,8,381,10,531,8.9,22.606,POLE,1991,401.36299419312803,3
1310_1991,83,49,10,531,7,17.78,POLE,1991,248.28666475777393,3
1311_1991,83,50,10,762,15.3,38.862,SAW,1991,1186.1515378193326,2
1312_1991,83,51,10,318,16.5,41.910000000000004,SAW,1991,1379.511111842938,1
1313_1991,83,52,14,371,10.7,27.177999999999997,SAW,1991,580.129392818725,2
1314_1991,83,53,10,318,16.5,41.910000000000004,SAW,1991,1379.511111842938,1
1315_1991,83,54,10,318,17.4,44.196,SAW,1991,1534.107563715584,1
1316_1991,83,55,10,261,17,43.18,SAW,1991,1464.3846145917685,4
1317_1991,83,59,10,531,13.2,33.528,SAW,1991,882.8871115794799,3
1318_1991,83,62,10,762,13.7,34.798,SAW,1991,951.0392675180935,2
1319_1991,83,63,10,762,23.2,58.928,SAW,1991,2727.3023354943716,2
132_1991,8,399,14,531,12.9,32.766,SAW,1991,843.2119159661459,3
1320_1991,83,64,10,318,16.3,41.402,SAW,1991,1346.2711012141417,1
1321_1991,83,65,10,318,22,55.88,SAW,1991,2452.4641988318895,1
1322_1991,83,256,10,318,13.5,34.29,SAW,1991,923.4743806551895,1
1323_1991,83,342,10,531,5.9,14.986,POLE,1991,176.38487347383898,3
1324_1991,83,343,10,531,5.8,14.732,POLE,1991,170.45639596839823,3
1325_1991,83,357,10,531,12.3,31.242,SAW,1991,766.5977451266044,3
1326_1991,83,358,10,531,12.2,30.988,SAW,1991,754.1834118887156,3
1327_1991,83,443,31,531,5.5,13.97,POLE,1991,153.2790124269931,3
1328_1991,83,446,30,531,11.5,29.21,SAW,1991,670.1206411064408,3
1329_1991,84,44,10,318,15.1,38.354,SAW,1991,1155.3437230902045,1
133_1991,8,432,30,531,10.8,27.432000000000002,SAW,1991,591.0236036193214,3
1330_1991,84,45,10,318,21.3,54.102000000000004,SAW,1991,2298.881161917438,1
1331_1991,84,46,10,371,19.6,49.784000000000006,SAW,1991,1946.5674517009477,2
1332_1991,84,47,10,531,7,17.78,POLE,1991,248.28666475777393,3
1333_1991,84,48,10,318,7.1,18.034,POLE,1991,255.4312402130486,1
1334_1991,84,49,10,531,7.5,19.05,POLE,1991,285.0229569923425,3
1335_1991,84,50,14,531,11.8,29.972,SAW,1991,705.5394938953559,3
1336_1991,84,53,10,318,15.1,38.354,SAW,1991,1155.3437230902045,1
1337_1991,84,56,10,318,17.4,44.196,SAW,1991,1534.107563715584,1
1338_1991,84,57,10,531,12.4,31.496000000000002,SAW,1991,779.1134198603127,3
1339_1991,84,59,10,318,19.7,50.038,SAW,1991,1966.4810556294788,1
134_1991,8,433,30,531,11.7,29.718,SAW,1991,693.6318681365647,3
1340_1991,84,61,10,318,20.8,52.832,SAW,1991,2192.2192375674144,1
1341_1991,84,62,10,318,13.7,34.798,SAW,1991,951.0392675180935,1
1342_1991,84,64,10,371,15.4,39.116,SAW,1991,1201.7074574276255,2
1343_1991,84,65,10,541,32,81.28,SAW,1991,5188.684585958376,7
1347_1991,84,69,10,318,16.7,42.418,SAW,1991,1413.1564884550114,1
1348_1991,84,439,30,531,10.6,26.924,SAW,1991,569.3365235139484,3
1349_1991,84,440,31,531,5.3,13.462,POLE,1991,142.3341308784871,3
135_1991,8,434,30,531,12,30.48,SAW,1991,729.6587699003967,3
1350_1991,84,441,31,531,4.7,11.938,POLE,1991,111.93168213263726,3
1351_1991,84,463,30,531,12.2,30.988,SAW,1991,754.1834118887156,3
1352_1991,85,67,10,531,11,27.94,SAW,1991,613.1160497079724,3
1353_1991,85,69,10,531,7,17.78,POLE,1991,248.28666475777393,3
1354_1991,85,72,10,531,7.3,18.541999999999998,POLE,1991,270.0244156110565,3
1355_1991,85,76,10,318,22.8,57.912000000000006,SAW,1991,2634.068159340433,1
1356_1991,85,78,10,541,24,60.96,SAW,1991,2918.6350796015868,7
