"aHacerSa","bHacerSa","cHacerSa","correlative","aBetulaA","bBetulaA","cBetulaA","aFagusG","bFagusG","cFagusG","aTsuga","bTsuga","cTsuga","aHacerRu","bHacerRu","cHacerRu","aPiceaRu","bPiceaRu","cPiceaRu","aFraxinusA","bFraxinusA","cFraxinusA"
-19.043132785523,-0.0996499985418441,0.00782656914597419,1,-16.3109175124255,-0.138115839103377,0.0064207655577908,8.63673210160926,-0.440922114041117,0.0073439626246988,12.0525519620651,-0.425824029183793,0.00441841808117211,-47.0074077102323,0.32023024435559,0.00473114733244578,12.2997810430205,-0.35657496607299,0.00535949060865486,0.339791568618585,-0.241837205906189,0.00612134409820885
48.341133596103,-0.703963476817356,0.00856800285791689,2,-27.7985178634886,0.187954235790994,0.0057282881241246,-59.2032424696797,0.4857550195009,0.00532360080599766,-6.12422593614221,-0.103939827113942,0.00360462949611804,2.13418848964524,-0.250668892747047,0.00542893008959939,-12.7630944047082,0.0551561404205548,0.00443749634585739,5.46350102864087,-0.201628702328734,0.00593967432960592
49.8263813592658,-0.778234594798697,0.00889119969157053,3,-34.4983106851755,0.127603647149607,0.00593707111935801,-15.2806966565591,-0.0844601447209909,0.00676023508757936,-6.87602586601951,-0.0343101480392463,0.00347523780877018,44.99633550402,-0.765050488385469,0.00675068238265137,-27.9924870421184,0.0486980291920115,0.00444289472245502,58.5332638263954,-1.04222930133738,0.00771343019756243
6.5772619731505,-0.516090416723455,0.0082832675104341,4,36.1680764251241,-0.666502880273495,0.00752223057614614,-58.6366419678602,0.636644536033026,0.00498693611780564,8.82454044819956,-0.300955282457656,0.004096207088436,26.9901043421233,-0.649801390986281,0.00663729118328219,8.87351182680147,-0.245575095048665,0.00479092903545497,42.9344130609967,-0.781148238649461,0.00728496693245563
-17.2980987644637,-0.0435002827954286,0.00728465725716069,5,23.4794780060918,-0.78160295953655,0.00752652311441706,-83.2981984868507,0.568968375250196,0.00541765509238324,14.9220778731706,-0.381782001662978,0.00410949346330402,33.3698770961476,-0.60048800826437,0.00633511343911664,42.0087955136813,-0.710693657590198,0.00571004555202458,-1.57340451847579,-0.116895998541283,0.00573352434530801
13.9427342531847,-0.387270475855766,0.00802429602786134,6,41.060057141271,-0.910531710254077,0.00828481126430589,122.736472501167,-1.57150064277284,0.00968294960216438,-19.9178826482422,-0.06176715358407,0.00367742151626143,6.82690590594471,-0.418784693097156,0.00602049747140241,-44.6449874507959,0.343248360162995,0.00353904875485126,3.40856012111573,-0.302322143694695,0.0063079849899889
-2.76049120276041,-0.0918706767463026,0.00716192362459116,7,10.4163636907369,-0.577963574869036,0.00741477511611931,-17.9617463255785,-0.336121407605301,0.00722963156030534,8.78194925977614,-0.355093224841042,0.00424552423786111,8.74203899669344,-0.417954513851594,0.00633061608270576,3.31598433438467,-0.125876210537803,0.00470088638211029,17.6347866491159,-0.617648068559999,0.00681494997032829
7.82118841965115,-0.482569780643872,0.00842713470115315,8,0.994759131775306,-0.392808033854794,0.00690902579936404,34.1261643315983,-0.480098884519606,0.0073772369694872,7.84303209348836,-0.39703790771914,0.00437139372323689,34.9809864745929,-0.541927870377673,0.00593286266833425,-8.08842919464921,0.0696123750669846,0.00423961646134316,-31.1914441602963,0.177047709538259,0.00518235105231949
31.606299663317,-0.791157388457949,0.0088624749960304,9,45.6347378999918,-1.05301139014823,0.00821565117452201,-45.1573960372091,0.346901698989401,0.00551359054447892,36.3202949448616,-0.522036418096299,0.00449908267748119,-40.5229462651812,-0.0847127613877071,0.00571692795085073,-31.6748381355303,0.0140370375162788,0.00448148499979494,-50.8768807266324,0.285520159482324,0.00523180138911458
9.29805874208449,-0.377473865140152,0.00820061724907946,10,53.8255379095577,-0.980471787763257,0.00788469728617241,-13.4166854490855,-0.0964416901035643,0.00634528468025305,-10.8463491114276,-0.0452749426313917,0.00350356452464034,16.0265956283331,-0.348484294606881,0.00563937598456945,19.2518720801518,-0.488942134489464,0.00532640935659545,-11.2736721062689,0.143253888553833,0.0051647561513635
-6.61757110466782,-0.0347979074516608,0.0071824591605646,11,-19.2091008198482,-0.0159296485807507,0.00569920569820936,-99.1947354193755,0.722599470238835,0.00519785721556822,14.2442348567948,-0.36514167395506,0.00423005354491849,19.83590966193,-0.393657732969705,0.00599205600948523,95.503199225577,-1.1456964061909,0.00653422148384813,10.7662760385669,-0.39731662551306,0.00633564968168489
-29.2895876682464,0.0360636908156505,0.00723780216386703,12,4.0388776106463,-0.217123695715938,0.00644974667117183,148.107172328346,-1.51575737102259,0.00942546688595373,6.48827450165805,-0.337225660590251,0.00413214930360622,-53.8409424544233,0.278194280288756,0.00478826626390035,21.8289144595702,-0.599209271772912,0.00564484846045106,83.6647197969235,-0.894442971876579,0.00712833539215843
-23.9770651178328,0.02555846607155,0.00763564899867602,13,13.5084912585834,-0.332233864921324,0.0068306308929797,-28.1306371926327,0.120775722114134,0.005814395994981,2.62438032808263,-0.227416497667684,0.00391096168757786,-7.28688202943974,-0.0536506714659524,0.00516988162982467,5.83856105328406,-0.348538206604215,0.00504357335743529,-15.8549233205305,-0.0310516633713232,0.00552481815831632
4.85513104282016,-0.395810075429542,0.00824883887622572,14,15.718101307179,-0.618456216003413,0.0075149166658109,85.9807412126839,-1.11428325773073,0.00840328594032669,10.3417197976128,-0.205709720361014,0.00383331745170241,-1.25174788793498,-0.373732156783379,0.00632391055268577,9.80247930543478,-0.178165166714068,0.00469780690129123,5.79692165513072,-0.202669886741094,0.00587955467433084
-3.44631952697591,-0.290783092589771,0.00787887322937868,15,2.91938712365783,-0.555551555125316,0.00723109253712978,15.8450554378052,-0.44579836145893,0.00696813249502908,81.5741903776151,-0.828057955163709,0.00477957629603902,10.3525663796253,-0.388994052869338,0.00633852378221708,-52.1535678397855,0.272427242254789,0.00392548677109441,22.6847697672224,-0.496973818491567,0.0065355318147722
26.2978813018929,-0.626655405893189,0.00858564749280141,16,-27.9460650193502,-0.0628373709228051,0.00602872821737312,58.3214850912901,-1.07492401364897,0.00843104110358006,-3.33575431252752,-0.216225275655235,0.00386418421372324,-13.1117814136742,-0.0938544825290424,0.00534586291007317,39.9168387567027,-0.512304666179023,0.00546639386700779,74.3135517281603,-0.905034140168855,0.00725970854255328
1.05001339861975,-0.321503687378502,0.00790628861379842,17,14.0360022861992,-0.507946956477335,0.00719006439570675,-9.59634134001358,-0.637934785015266,0.0079841341535528,-8.74265418459174,-0.0395626955583262,0.0035242106872652,-0.70865716480201,-0.229157503825775,0.00565917317140201,-8.52519469485739,0.000715323709608055,0.00437166756986324,54.6720890821299,-0.84155174402938,0.00713666659597946
26.4285933298153,-0.647536172038785,0.00859196420986116,18,0.112811037622077,-0.444725342213369,0.00700036535842058,18.906112401844,-0.337308798638372,0.00676790903684035,3.34788165107359,-0.233113577691734,0.00378659535130779,22.8097220273783,-0.570415759229244,0.0064079669335941,-30.4099882147126,0.212731499136822,0.00391711889561655,-16.805148880307,-0.113688066962564,0.00576590733652776
